BID,BSKT_IDNT_CARDS,Identifying_Card_ID,IDNT_CRD_ID,INTEGER,NULLABLE,Y,Y,Y,N,5
BID,BSKT_IDNT_CARDS,Identifying_Card_Type,IDNT_CRD_TYP,VARCHAR (30),NULLABLE,Y,Y,N,N,6
BID,BSKT_IDNT_CARDS,Primary_Flag,PRMRY_FLG,VARCHAR (1),NULLABLE,Y,Y,N,N,7
BID,BSKT_IDNT_CARDS,File_ID,FL_ID,VARCHAR (10),NULLABLE,Y,Y,N,N,8
BID,BSKT_IDNT_CARDS,Process_Flag,PRCS_FLG,SMALLINT,NULLABLE,Y,Y,N,N,9
BIR,BSKT_IDNT_CARDS,Retailer_Basket_ID,RTL_BSKT_ID,VARCHAR (50),NOT NULLABLE,Y,Y,N,N,1
BIR,BSKT_IDNT_CARDS,Retailer_Loyalty_Card_ID,PRMRY_RTL_LYLTY_CRD_ID,VARCHAR (50),NOT NULLABLE,Y,Y,N,N,2
BIR,BSKT_IDNT_CARDS,SRC_ID,SRC_ID,SMALLINT,NOT NULLABLE,Y,Y,N,N,3
BIR,BSKT_IDNT_CARDS,Basket_ID,BSKT_ID,BIGINT,NULLABLE,Y,Y,Y,N,4
BIR,BSKT_IDNT_CARDS,Identifying_Card_ID,IDNT_CRD_ID,INTEGER,NULLABLE,Y,Y,Y,N,5
BIR,BSKT_IDNT_CARDS,Identifying_Card_Type,IDNT_CRD_TYP,VARCHAR (30),NULLABLE,Y,Y,N,N,6
BIR,BSKT_IDNT_CARDS,Primary_Flag,PRMRY_FLG,VARCHAR (1),NULLABLE,Y,Y,N,N,7
BIR,BSKT_IDNT_CARDS,File_ID,FL_ID,VARCHAR (10),NULLABLE,Y,Y,N,N,8
BIR,BSKT_IDNT_CARDS,Process_Flag,PRCS_FLG,SMALLINT,NULLABLE,Y,Y,N,N,9
BNI,BSKT_DSCNT,Retailer_Basket_ID,RTL_BSKT_ID,VARCHAR (50),NOT NULLABLE,Y,N,N,N,1
BNI,BSKT_DSCNT,Discount_Type,DSCNT_TYP,VARCHAR (50),NOT NULLABLE,Y,N,N,N,2
BNI,BSKT_DSCNT,Retailer_Coupon_ID,RTL_CPN_ID,VARCHAR (20),NOT NULLABLE,Y,N,N,N,3
BNI,BSKT_DSCNT,SRC_ID,SRC_ID,SMALLINT,NOT NULLABLE,Y,N,N,N,4
BNI,BSKT_DSCNT,Retailer_Store_Number,RTL_POD_NUM,VARCHAR (30),NULLABLE,Y,Y,N,N,5
BNI,BSKT_DSCNT,Retailer_Promotion_ID,RTL_PRMTN_ID,VARCHAR (20),NULLABLE,Y,N,N,N,6
BNI,BSKT_DSCNT,Transaction_Date_Time,TXN_DT_TM,VARCHAR (30),NULLABLE,Y,Y,N,N,7
BNI,BSKT_DSCNT,Period_ID,PRD_ID,INTEGER,NULLABLE,Y,Y,Y,N,8
BNI,BSKT_DSCNT,POD_ID,POD_ID,INTEGER,NULLABLE,Y,Y,Y,N,9
BNI,BSKT_DSCNT,Basket_ID,BSKT_ID,BIGINT,NULLABLE,Y,N,Y,N,10
BNI,BSKT_DSCNT,Discount_Division,DSCNT_DIV,VARCHAR (20),NULLABLE,Y,N,N,N,11
BNI,BSKT_DSCNT,Discount_Quantity,DSCNT_QTY,INTEGER,NULLABLE,Y,Y,N,N,12
BNI,BSKT_DSCNT,Discount_Amount,DSCNT_AMT,"NUMERIC (10,2)",NULLABLE,Y,Y,N,N,13
BNI,BSKT_DSCNT,File_ID,FL_ID,INTEGER,NULLABLE,Y,N,N,N,14
BNI,BSKT_DSCNT,Process_Flag,PRCS_FLG,SMALLINT,NULLABLE,Y,N,N,N,15
BNR,BSKT_DSCNT,Retailer_Basket_ID,RTL_BSKT_ID,VARCHAR (50),NOT NULLABLE,Y,N,N,N,1
BNR,BSKT_DSCNT,Discount_Type,DSCNT_TYP,VARCHAR (50),NOT NULLABLE,Y,N,N,N,2
BNR,BSKT_DSCNT,Retailer_Coupon_ID,RTL_CPN_ID,VARCHAR (20),NOT NULLABLE,Y,N,N,N,3
BNR,BSKT_DSCNT,SRC_ID,SRC_ID,SMALLINT,NOT NULLABLE,Y,N,N,N,4
BNR,BSKT_DSCNT,Retailer_Store_Number,RTL_POD_NUM,VARCHAR (30),NULLABLE,Y,Y,N,N,5
BNR,BSKT_DSCNT,Retailer_Promotion_ID,RTL_PRMTN_ID,VARCHAR (20),NULLABLE,Y,N,N,N,6
BNR,BSKT_DSCNT,Transaction_Date_Time,TXN_DT_TM,VARCHAR (30),NULLABLE,Y,Y,N,N,7
BNR,BSKT_DSCNT,Period_ID,PRD_ID,INTEGER,NULLABLE,Y,Y,Y,N,8
BNR,BSKT_DSCNT,POD_ID,POD_ID,INTEGER,NULLABLE,Y,Y,Y,N,9
BNR,BSKT_DSCNT,Basket_ID,BSKT_ID,BIGINT,NULLABLE,Y,N,Y,N,10
BNR,BSKT_DSCNT,Discount_Division,DSCNT_DIV,VARCHAR (20),NULLABLE,Y,N,N,N,11
BNR,BSKT_DSCNT,Discount_Quantity,DSCNT_QTY,INTEGER,NULLABLE,Y,Y,N,N,12
BNR,BSKT_DSCNT,Discount_Amount,DSCNT_AMT,"NUMERIC (10,2)",NULLABLE,Y,Y,N,N,13
BNR,BSKT_DSCNT,File_ID,FL_ID,INTEGER,NULLABLE,Y,N,N,N,14
BNR,BSKT_DSCNT,Process_Flag,PRCS_FLG,SMALLINT,NULLABLE,Y,N,N,N,15
BRS,BSKT_ITM_DSCNT,Retailer_Basket_ID,RTL_BSKT_ID,VARCHAR (50),NOT NULLABLE,Y,N,N,N,1
BRS,BSKT_ITM_DSCNT,Retailer_Product_ID,RTL_PRDC_ID,VARCHAR (50),NOT NULLABLE,Y,N,N,N,2
BRS,BSKT_ITM_DSCNT,SRC_ID,SRC_ID,SMALLINT,NOT NULLABLE,Y,N,N,N,3
BRS,BSKT_ITM_DSCNT,Discount_Type,DSCNT_TYP,VARCHAR (50),NOT NULLABLE,Y,N,N,N,4
BRS,BSKT_ITM_DSCNT,Retailer_Coupon_ID,RTL_CPN_ID,VARCHAR (20),NOT NULLABLE,Y,N,N,N,5
BRS,BSKT_ITM_DSCNT,Retailer_Promotion_ID,RTL_PRMTN_ID,VARCHAR (20),NOT NULLABLE,Y,N,N,N,6
BRS,BSKT_ITM_DSCNT,Retailer_Store_Number,RTL_POD_NUM,VARCHAR (30),NULLABLE,Y,Y,N,N,7
BRS,BSKT_ITM_DSCNT,Transaction_Date_Time,TXN_DT_TM,VARCHAR (30),NULLABLE,Y,Y,N,N,8
BRS,BSKT_ITM_DSCNT,Period_ID,PRD_ID,INTEGER,NULLABLE,Y,Y,Y,N,9
BRS,BSKT_ITM_DSCNT,Product_ID,PRDC_ID,INTEGER,NULLABLE,Y,N,Y,N,10
BRS,BSKT_ITM_DSCNT,Item_Code,ITM_CD,VARCHAR (20),NULLABLE,Y,N,N,N,11
BRS,BSKT_ITM_DSCNT,POD_ID,POD_ID,INTEGER,NULLABLE,Y,Y,Y,N,12
BRS,BSKT_ITM_DSCNT,Basket_ID,BSKT_ID,BIGINT,NULLABLE,Y,N,Y,N,13
BRS,BSKT_ITM_DSCNT,Discount_Division,DSCNT_DIV,VARCHAR (20),NULLABLE,Y,N,N,N,14
BRS,BSKT_ITM_DSCNT,Discount_Quantity,DSCNT_QTY,INTEGER,NULLABLE,Y,Y,N,N,15
BRS,BSKT_ITM_DSCNT,Discount_Amount,DSCNT_AMT,"NUMERIC (10,2)",NULLABLE,Y,Y,N,N,16
BRS,BSKT_ITM_DSCNT,Discount_Item_Quantity,DSCNT_ITM_QTY,INTEGER,NULLABLE,Y,Y,N,N,17
BRS,BSKT_ITM_DSCNT,Promotion_Item_Discount_Amount,PRMTN_ITM_DSCNT_AMT,"NUMERIC (10,2)",NULLABLE,Y,Y,N,N,18
BRS,BSKT_ITM_DSCNT,File_ID,FL_ID,INTEGER,NULLABLE,Y,N,N,N,19
BRS,BSKT_ITM_DSCNT,Process_Flag,PRCS_FLG,SMALLINT,NULLABLE,Y,N,N,N,20
HHA,HSHLD_SGMT,Retailer_Household_ID,RTL_HSHLD_ID,VARCHAR(50),NOT NULLABLE,Y,N,N,N,1
HHA,HSHLD_SGMT,SRC_ID,SRC_ID,SMALLINT,NOT NULLABLE,Y,N,N,N,2
HHA,HSHLD_SGMT,Segment_Type_Description,SGMT_TYP_DSC,VARCHAR(100),NOT NULLABLE,Y,N,N,Y,3
HHA,HSHLD_SGMT,Segment_Number,SGMT_NUM,INTEGER,NOT NULLABLE,Y,N,N,Y,4
HHA,HSHLD_SGMT,Segment_Level_Number,SGMT_LVL_NUM,INTEGER,NOT NULLABLE,Y,N,N,Y,5
HHA,HSHLD_SGMT,Time_Period_ID,TM_PRD_ID,INTEGER,NOT NULLABLE,Y,N,N,Y,6
HHA,HSHLD_SGMT,Household_ID,HSHLD_ID,INTEGER,NULLABLE,Y,N,Y,N,7
HHA,HSHLD_SGMT,Segment_Description,SGMT_DSC,VARCHAR(100),NULLABLE,Y,Y,N,N,8
HHA,HSHLD_SGMT,Segment_Short_Description,SGMT_SHRT_DSC,VARCHAR(50),NULLABLE,Y,Y,N,N,9
HHA,HSHLD_SGMT,Segment_Level_Name,SGMT_LVL_NM,VARCHAR(50),NULLABLE,Y,Y,N,N,10
HHA,HSHLD_SGMT,Time_Period_Description,TM_PRD_DSC,VARCHAR(50),NULLABLE,Y,Y,N,N,11
HHA,HSHLD_SGMT,Segment_refresh_cadence,SGMT_RFRSH_CDNC,VARCHAR(20),NULLABLE,Y,Y,N,N,12
HHA,HSHLD_SGMT,Effective_Date,EFF_DT,VARCHAR (30),NULLABLE,Y,Y,N,N,13
HHA,HSHLD_SGMT,File_ID,FL_ID,INTEGER,NULLABLE,Y,N,N,N,14
HHA,HSHLD_SGMT,Process_Flag,PRCS_FLG,SMALLINT,NULLABLE,Y,N,N,N,15
HAR,HSHLD_SGMT,Retailer_Household_ID,RTL_HSHLD_ID,VARCHAR(50),NOT NULLABLE,Y,N,N,N,1
HAR,HSHLD_SGMT,SRC_ID,SRC_ID,SMALLINT,NOT NULLABLE,Y,N,N,N,2
HAR,HSHLD_SGMT,Segment_Type_Description,SGMT_TYP_DSC,VARCHAR(100),NOT NULLABLE,Y,N,N,Y,3
HAR,HSHLD_SGMT,Segment_Number,SGMT_NUM,INTEGER,NOT NULLABLE,Y,N,N,Y,4
HAR,HSHLD_SGMT,Segment_Level_Number,SGMT_LVL_NUM,INTEGER,NOT NULLABLE,Y,N,N,Y,5
HAR,HSHLD_SGMT,Time_Period_ID,TM_PRD_ID,INTEGER,NOT NULLABLE,Y,N,N,Y,6
