LCD,TPD,TPD,gunzip,1,Y,1,Y,30,Y,TPD_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,NON_STD,Y,GZIP,Y,N,0,|,1,200,210,1,22,,N,
LCD,AGP,AGP,gunzip,1,Y,1,Y,30,N,AGP_SWS_%%%%%%%%_%%%%%%%%.dat.gz,N,WEEKLY,AGP_REG,Y,GZIP,Y,N,0,|,1,200,210,9,25,,N,
LCD,AGP_RSTMT,AGR,gunzip,1,Y,1,Y,30,N,AGP_SWS_%%%%%%%%_%%%%%%%%_R.dat.gz,N,WEEKLY,RESTATE,Y,GZIP,Y,N,0,|,1,200,210,9,25,,N,
LCD,RGP,RGP,gunzip,1,Y,1,Y,30,N,RGP_SWS_%%%%%%%%_%%%%%%%%.dat.gz,N,WEEKLY,RGP_REG,Y,GZIP,Y,N,0,|,1,200,210,9,25,,N,
LCD,RGP_RSTMT,RGR,gunzip,1,Y,1,Y,30,N,RGP_SWS_%%%%%%%%_%%%%%%%%_R.dat.gz,N,WEEKLY,RESTATE,Y,GZIP,Y,N,0,|,1,200,210,9,25,,N,
LCD,LNE,LNE,gunzip,1,Y,1,Y,30,N,LNE_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,REF_REG,Y,GZIP,Y,N,0,|,1,200,210,5,22,,N,
LCD,PRM,PRM,gunzip,3,Y,1,Y,30,Y,PRM_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,PRM_REG,Y,GZIP,Y,Y,1,|,4,200,210,9,25,,N,
LCD,PRM,PST,gunzip,3,Y,1,Y,30,Y,PST_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,PRM_REG,Y,GZIP,Y,Y,1,|,4,200,210,9,25,,N,
LCD,PRM,PRC,gunzip,3,Y,1,Y,30,Y,PRC_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,PRM_REG,Y,GZIP,Y,Y,1,|,4,200,210,9,25,,N,
LCD,SCH,SCH,gunzip,1,Y,1,Y,30,Y,SCH_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,SCH_REG,Y,GZIP,Y,Y,1,|,1,200,210,1,22,,N,
LCD,OOS,OOS,gunzip,1,Y,1,Y,30,Y,OOS_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,OOS_REG,Y,GZIP,Y,Y,1,|,1,200,210,1,22,,N,
LCD,PRMODTL,PRMODTL,gunzip,2,Y,1,Y,30,N,EXPL_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,REF,Y,GZIP,N,Y,1,|,1,200,210,5,22,,N,
LCD,PRMTN,PRMTN,gunzip,2,Y,1,Y,30,N,PMO_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,REF,Y,GZIP,Y,Y,1,|,2,200,210,5,22,,N,
LCD,PRMTN,PRMDTL,gunzip,2,Y,1,Y,30,N,PMD_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,REF,Y,GZIP,Y,Y,1,|,2,200,210,5,22,,N,
LCD,PRMO,PRMO,gunzip,1,Y,1,Y,30,N,PRMO_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,REF,Y,GZIP,Y,Y,1,|,1,200,210,5,22,,N,
LCD,PRDCCGRP,PRDCCGRP,gunzip,1,Y,1,Y,30,N,PRDCGRP_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,REF_REG,Y,GZIP,Y,Y,0,|,1,200,210, , ,,N,
LCD,PODCGRP,PODCGRP,gunzip,1,Y,1,Y,30,N,PODCGRP_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,REF_REG,Y,GZIP,Y,Y,0,|,1,200,210, , ,,N,
LCD,HHS,HHS,gunzip,1,Y,1,Y,30,N,HHS_%%%_PDFN_%%%%%%%%%%%%%%.dat.gz,N,DAILY,SGMT_REG,Y,GZIP,Y,N,0,|,1,200,210,5,30,,N,
LCD,HHS_RSTMT,HHR,gunzip,1,Y,1,Y,30,N,HHS_%%%_PDFN_%%%%%%%%%%%%%%_R.dat.gz,N,DAILY,RESTATE,Y,GZIP,Y,N,0,|,1,200,210,5,30,,N,
NLS,MRKT,MRKT,gunzip,5,Y,1,Y,30,Y,%_mrkt_2%.txt,N,WEEKLY,NONSTD,N,,N,Y,1,|,1,200,210,1,5,,N,
NLS,MRKT,MRKT_CHRS,gunzip,5,Y,1,Y,30,Y,%_mrkt_chrs_%.txt,N,WEEKLY,NONSTD,N,,N,Y,1,|,1,200,210,1,5,,N,
NLS,MRKT,MRKT_POD,gunzip,5,Y,1,Y,30,Y,%_mrkt_pod_rltd_%.txt,N,WEEKLY,NONSTD,N,,N,Y,1,|,1,200,210,1,5,,N,
NLS,MRKT,POD,gunzip,5,Y,1,Y,30,Y,%_pod_2%.txt,N,WEEKLY,NONSTD,N,,N,Y,1,|,1,200,210,1,5,,N,
NLS,MRKT,POD_CHRS,gunzip,5,Y,1,Y,30,Y,%_pod_chrs_%.txt,N,WEEKLY,NONSTD,N,,N,Y,1,|,1,200,210,1,5,,N,
NLS,PRODHSTRY,PRODHSTRY,gunzip,1,Y,1,Y,30,Y,PROD_PRO_HISTORY_EXTRACT.TXT,N,ADHOC,TLOG_REG,N,,N,N,0,|,1,200,210,1,24,,N,
NLS,PROCHR,PROUPCS,gunzip,2,Y,1,Y,30,Y,pro_upcs.txt,N,ADHOC,TLOG_REG,N,,N,N,0,|,1,200,210,1,3,,N,
NLS,PROCHR,PROCHARS,gunzip,2,Y,1,Y,30,Y,pro_chars.txt,N,ADHOC,TLOG_REG,N,,N,N,0,|,1,200,210,1,3,,N,
NLS,PROCHRSTD,PROCHRSTD,gunzip,1,Y,1,Y,30,N,pro_chr_%.txt,N,ADHOC,TLOG_REG,N,,N,Y,1,|,1,200,210,9,22,,N,
SFW,HHA,HHA,gunzip,1,Y,1,Y,30,N,HHA_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,SGMT_REG,Y,GZIP,N,Y,1,|,1,200,210,1,256,,N,
SFW,HHA_RSTMT,HAR,gunzip,1,Y,1,Y,30,N,HHA_%%%_%%%%%%%%%%%%%%_R.dat.gz,N,DAILY,RESTATE,Y,GZIP,N,Y,1,|,1,200,210,1,256,,N,
SFW,HHS,HHS,gunzip,1,Y,1,Y,30,N,HHS_%%%_PDFN_FACTS_%%%%%%%%%%%%%%.dat.gz,N,DAILY,SGMT_REG,Y,GZIP,Y,N,0,|,1,200,210,5,30,,N,
SFW,HHS_RSTMT,HHR,gunzip,1,Y,1,Y,30,N,HHS_%%%_PDFN_FACTS_%%%%%%%%%%%%%%_R.dat.gz,N,DAILY,RESTATE,Y,GZIP,Y,N,0,|,1,200,210,5,30,,N,
SFW,HHS,HHS,gunzip,1,Y,1,Y,30,N,HHS_%%%_PDFN_PR_%%%%%%%%%%%%%%.dat.gz,N,DAILY,SGMT_REG,Y,GZIP,Y,N,0,|,1,200,210,5,30,,N,
SFW,HHS_RSTMT,HHR,gunzip,1,Y,1,Y,30,N,HHS_%%%_PDFN_PR_%%%%%%%%%%%%%%_R.dat.gz,N,DAILY,RESTATE,Y,GZIP,Y,N,0,|,1,200,210,5,30,,N,
SFW,HHS,HHS,gunzip,1,Y,1,Y,30,N,HHS_%%%_PDFN_PS_%%%%%%%%%%%%%%.dat.gz,N,DAILY,SGMT_REG,Y,GZIP,Y,N,0,|,1,200,210,5,30,,N,
SFW,HHS_RSTMT,HHR,gunzip,1,Y,1,Y,30,N,HHS_%%%_PDFN_PS_%%%%%%%%%%%%%%_R.dat.gz,N,DAILY,RESTATE,Y,GZIP,Y,N,0,|,1,200,210,5,30,,N,
SFW,HHS,HHS,gunzip,1,Y,1,Y,30,N,HHS_%%%_PDFN_TP_%%%%%%%%%%%%%%.dat.gz,N,DAILY,SGMT_REG,Y,GZIP,Y,N,0,|,1,200,210,5,30,,N,
SFW,HHS_RSTMT,HHR,gunzip,1,Y,1,Y,30,N,HHS_%%%_PDFN_TP_%%%%%%%%%%%%%%_R.dat.gz,N,DAILY,RESTATE,Y,GZIP,Y,N,0,|,1,200,210,5,30,,N,
SFW,HOU,HOU,gunzip,1,Y,1,Y,30,N,HOU_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,REF_REG,Y,GZIP,Y,N,0,|,1,200,210,1,22,,N,
SFW,IDC,IDC,gunzip,1,Y,1,Y,30,N,IDC_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,REF_REG,Y,GZIP,Y,N,0,|,1,200,210,1,22,,N,
SFW,NON,NON,gunzip,1,Y,1,Y,30,Y,NON_ARCH_%.txt.gz,N,DAILY,NONSTD_ARCH,Y,GZIP,Y,Y,1,|,1,200,210,9,17,,N,
SFW,PCR,PCR,gunzip,1,Y,1,Y,30,Y,PCR_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,NON_STD,Y,GZIP,Y,N,0,|,1,200,210,1,22,,N,
SFW,PRO,PRO,gunzip,1,Y,1,Y,30,N,PRO_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,REF_REG,Y,GZIP,Y,N,0,|,1,200,210,1,22,,N,
SFW,PRS,PRS,gunzip,1,Y,1,Y,30,N,PRS_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,REF_REG,Y,GZIP,N,Y,1,|,1,200,210,1,256,,N,
SFW,STO,STO,gunzip,1,Y,1,Y,30,N,STO_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,REF_REG,Y,GZIP,Y,N,0,|,1,200,210,1,22,,N,
SFW,STS,STS,gunzip,1,Y,1,Y,30,N,STS_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,REF_REG,Y,GZIP,Y,N,0,|,1,200,210,5,50,,N,
SFW,TLOG,BAS,gunzip,4,Y,1,Y,30,N,BAS_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,TLOG_REG,Y,GZIP,Y,Y,1,|,10,200,210,5,22,,N,
SFW,TLOG,BDI,gunzip,4,Y,1,Y,30,N, BDI_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,TLOG_REG,Y,GZIP,Y,Y,1,|,10,200,210,5,22,,N,
SFW,TLOG,BNI,gunzip,4,Y,1,Y,30,N,BNI_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,TLOG_REG,Y,GZIP,Y,Y,1,|,10,200,210,5,22,,N,
SFW,TLOG,ITM,gunzip,4,Y,1,Y,30,N,ITM_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,TLOG_REG,Y,GZIP,Y,Y,1,|,10,200,210,5,22,,N,
SFW,TLOG_RSTMT,BAR,gunzip,4,Y,1,Y,30,N,BAS_%%%_%%%%%%%%%%%%%%_R.dat.gz,N,DAILY,RESTATE,Y,GZIP,Y,Y,1,|,10,200,210,5,22,,N,
SFW,TLOG_RSTMT,BNR,gunzip,4,Y,1,Y,30,N,BNI_%%%_%%%%%%%%%%%%%%_R.dat.gz,N,DAILY,RESTATE,Y,GZIP,Y,Y,1,|,10,200,210,5,22,,N,
SFW,TLOG_RSTMT,BRS,gunzip,4,Y,1,Y,30,N, BDI_%%%_%%%%%%%%%%%%%%_R.dat.gz,N,DAILY,RESTATE,Y,GZIP,Y,Y,1,|,10,200,210,5,22,,N,
SFW,TLOG_RSTMT,ITR,gunzip,4,Y,1,Y,30,N,ITM_%%%_%%%%%%%%%%%%%%_R.dat.gz,N,DAILY,RESTATE,Y,GZIP,Y,Y,1,|,10,200,210,5,22,,N,
SFW,TPD,TPD,gunzip,1,Y,1,Y,30,Y,TPD_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,NON_STD,Y,GZIP,Y,N,0,|,1,200,210,1,22,,N,
SFW,AGP,AGP,gunzip,1,Y,1,Y,30,N,AGP_SWS_%%%%%%%%_%%%%%%%%.dat.gz,N,WEEKLY,AGP_REG,Y,GZIP,Y,N,0,|,1,200,210,9,25,,N,
SFW,AGP_RSTMT,AGR,gunzip,1,Y,1,Y,30,N,AGP_SWS_%%%%%%%%_%%%%%%%%_R.dat.gz,N,WEEKLY,RESTATE,Y,GZIP,Y,N,0,|,1,200,210,9,25,,N,
SFW,RGP,RGP,gunzip,1,Y,1,Y,30,N,RGP_SWS_%%%%%%%%_%%%%%%%%.dat.gz,N,WEEKLY,RGP_REG,Y,GZIP,Y,N,0,|,1,200,210,9,25,,N,
SFW,RGP_RSTMT,RGR,gunzip,1,Y,1,Y,30,N,RGP_SWS_%%%%%%%%_%%%%%%%%_R.dat.gz,N,WEEKLY,RESTATE,Y,GZIP,Y,N,0,|,1,200,210,9,25,,N,
SFW,PRMODTL,PRMODTL,gunzip,2,Y,1,Y,30,N,EXPL_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,REF,Y,GZIP,N,Y,1,|,1,200,210,5,22,,N,
SFW,PRMTN,PRMTN,gunzip,2,Y,1,Y,30,N,PMO_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,REF,Y,GZIP,Y,Y,1,|,2,200,210,5,22,,N,
SFW,PRMTN,PRMDTL,gunzip,2,Y,1,Y,30,N,PMD_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,REF,Y,GZIP,Y,Y,1,|,2,200,210,5,22,,N,
SFW,PRMO,PRMO,gunzip,1,Y,1,Y,30,N,PRMO_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,REF,Y,GZIP,Y,Y,1,|,1,200,210,5,22,,N,
SFW,PRDCCGRP,PRDCCGRP,gunzip,1,Y,1,Y,30,N,PRDCGRP_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,REF_REG,Y,GZIP,Y,Y,0,|,1,200,210, , ,,N,
SFW,PODCGRP,PODCGRP,gunzip,1,Y,1,Y,30,N,PODCGRP_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,REF_REG,Y,GZIP,Y,Y,0,|,1,200,210, , ,,N,
SFW,HHS,HHS,gunzip,1,Y,1,Y,30,N,HHS_%%%_PDFN_%%%%%%%%%%%%%%.dat.gz,N,DAILY,SGMT_REG,Y,GZIP,Y,N,0,|,1,200,210,5,30,,N,
SFW,HHS_RSTMT,HHR,gunzip,1,Y,1,Y,30,N,HHS_%%%_PDFN_%%%%%%%%%%%%%%_R.dat.gz,N,DAILY,RESTATE,Y,GZIP,Y,N,0,|,1,200,210,5,30,,N,
SFW,LNE,LNE,gunzip,1,Y,1,Y,30,N,LNE_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,REF_REG,Y,GZIP,Y,N,0,|,1,200,210,5,22,,N,
SFW,PRM,PRM,gunzip,3,Y,1,Y,30,Y,PRM_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,PRM_REG,Y,GZIP,Y,Y,1,|,4,200,210,9,25,,N,
SFW,PRM,PST,gunzip,3,Y,1,Y,30,Y,PST_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,PRM_REG,Y,GZIP,Y,Y,1,|,4,200,210,9,25,,N,
SFW,PRM,PRC,gunzip,3,Y,1,Y,30,Y,PRC_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,PRM_REG,Y,GZIP,Y,Y,1,|,4,200,210,9,25,,N,
SFW,SCH,SCH,gunzip,1,Y,1,Y,30,Y,SCH_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,SCH_REG,Y,GZIP,Y,Y,1,|,1,200,210,1,22,,N,
SFW,OOS,OOS,gunzip,1,Y,1,Y,30,Y,OOS_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,OOS_REG,Y,GZIP,Y,Y,1,|,1,200,210,1,22,,N,
TCG,TCGDCB,TCGDCB_CHA,gunzip,2,Y,1,Y,30,Y,SYNF1001%%%%%%%.cha,N,ADHOC,TLOG_REG,N,,N,Y,1,|,1,200,210,1,8,TCG,Y,
TCG,TCGDCB,TCGDCB_CRE,gunzip,2,Y,1,Y,30,Y,SYNF1001%%%%%%%.cre,N,ADHOC,TLOG_REG,N,,N,Y,1,|,1,200,210,1,8,TCG,Y,
TCG,PRMTN,PRMTN,gunzip,2,Y,1,Y,30,N,PMO_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,REF,Y,GZIP,Y,Y,1,|,2,200,210,5,22,,N,
TCG,PRMTN,PRMDTL,gunzip,2,Y,1,Y,30,N,PMD_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,REF,Y,GZIP,Y,Y,1,|,2,200,210,5,22,,N,
TCG,PRMO,PRMO,gunzip,1,Y,1,Y,30,N,PRMO_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,REF,Y,GZIP,Y,Y,1,|,1,200,210,5,22,,N,
TCG,PRDCCGRP,PRDCCGRP,gunzip,1,Y,1,Y,30,N, ,N,WEEKLY,REF_REG,Y,GZIP,Y,N,0,|,1,200,210, , ,,N,
TCG,PODCGRP,PODCGRP,gunzip,1,Y,1,Y,30,N, ,N,WEEKLY,REF_REG,Y,GZIP,Y,N,0,|,1,200,210, , ,,N,
TCG,HHS,HHS,gunzip,1,Y,1,Y,30,N,HHS_%%%_PDFN_FACTS_%%%%%%%%%%%%%%.dat.gz,N,DAILY,SGMT_REG,Y,GZIP,N,Y,1,|,1,200,210,5,30,,N,
TCG,HHS_RSTMT,HHR,gunzip,1,Y,1,Y,30,N,HHS_%%%_PDFN_FACTS_%%%%%%%%%%%%%%_R.dat.gz,N,DAILY,RESTATE,Y,GZIP,N,Y,1,|,1,200,210,5,30,,N,
TCG,HHS,HHS,gunzip,1,Y,1,Y,30,N,HHS_%%%_PDFN_PR_%%%%%%%%%%%%%%.dat.gz,N,DAILY,SGMT_REG,Y,GZIP,N,Y,1,|,1,200,210,5,30,,N,
TCG,HHS_RSTMT,HHR,gunzip,1,Y,1,Y,30,N,HHS_%%%_PDFN_PR_%%%%%%%%%%%%%%_R.dat.gz,N,DAILY,RESTATE,Y,GZIP,N,Y,1,|,1,200,210,5,30,,N,
TCG,HHS,HHS,gunzip,1,Y,1,Y,30,N,HHS_%%%_PDFN_PS_%%%%%%%%%%%%%%.dat.gz,N,DAILY,SGMT_REG,Y,GZIP,N,Y,1,|,1,200,210,5,30,,N,
TCG,HHS_RSTMT,HHR,gunzip,1,Y,1,Y,30,N,HHS_%%%_PDFN_PS_%%%%%%%%%%%%%%_R.dat.gz,N,DAILY,RESTATE,Y,GZIP,N,Y,1,|,1,200,210,5,30,,N,
TCG,HHS,HHS,gunzip,1,Y,1,Y,30,N,HHS_%%%_PDFN_TP_%%%%%%%%%%%%%%.dat.gz,N,DAILY,SGMT_REG,Y,GZIP,N,Y,1,|,1,200,210,5,30,,N,
TCG,HHS_RSTMT,HHR,gunzip,1,Y,1,Y,30,N,HHS_%%%_PDFN_TP_%%%%%%%%%%%%%%_R.dat.gz,N,DAILY,RESTATE,Y,GZIP,N,Y,1,|,1,200,210,5,30,,N,
TCG,HOU,HOU,gunzip,1,Y,1,Y,30,N,HOU_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,REF_REG,Y,GZIP,N,Y,1,|,1,200,210,1,22,,N,
TCG,IDC,IDC,gunzip,1,Y,1,Y,30,N,IDC_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,REF_REG,Y,GZIP,N,Y,1,|,1,200,210,1,22,,N,
TCG,NON,NON,gunzip,1,Y,1,Y,30,Y,NON_ARCH_%.txt.gz,N,DAILY,NONSTD_ARCH,Y,GZIP,N,Y,1,|,1,200,210,9,17,,N,
TCG,PCR,PCR,gunzip,1,Y,1,Y,30,Y,PCR_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,NON_STD,Y,GZIP,N,Y,1,|,1,200,210,1,22,,N,
TCG,PRO,PRO,gunzip,1,Y,1,Y,30,N,PRO_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,REF_REG,Y,GZIP,N,Y,1,|,1,200,210,1,22,,N,
TCG,PRS,PRS,gunzip,1,Y,1,Y,30,N,PRS_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,REF_REG,Y,GZIP,N,Y,1,|,1,200,210,1,256,,N,
TCG,STO,STO,gunzip,1,Y,1,Y,30,N,STO_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,REF_REG,Y,GZIP,N,Y,1,|,1,200,210,1,22,,N,
TCG,STS,STS,gunzip,1,Y,1,Y,30,N,STS_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,REF_REG,Y,GZIP,Y,N,0,|,1,200,210,5,50,,N,
TCG,TLOG,BAS,gunzip,2,Y,1,Y,30,N,BAS_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,TLOG_REG,Y,GZIP,N,Y,1,|,10,200,210,5,22,,N,
TCG,TLOG,ITM,gunzip,2,Y,1,Y,30,N,ITM_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,TLOG_REG,Y,GZIP,N,Y,1,|,10,200,210,5,22,,N,
TCG,TLOG_RSTMT,BAR,gunzip,2,Y,1,Y,30,N,BAS_%%%_%%%%%%%%%%%%%%_R.dat.gz,N,DAILY,RESTATE,Y,GZIP,N,Y,1,|,10,200,210,5,22,,N,
TCG,TLOG_RSTMT,ITR,gunzip,2,Y,1,Y,30,N,ITM_%%%_%%%%%%%%%%%%%%_R.dat.gz,N,DAILY,RESTATE,Y,GZIP,N,Y,1,|,10,200,210,5,22,,N,
TCG,TPD,TPD,gunzip,1,Y,1,Y,30,Y,TPD_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,NON_STD,Y,GZIP,N,Y,1,|,1,200,210,1,22,,N,
TCG,AGP,AGP,gunzip,1,Y,1,Y,30,N,AGP_SWS_%%%%%%%%_%%%%%%%%.dat.gz,N,WEEKLY,AGP_REG,Y,GZIP,N,Y,1,|,1,200,210,9,25,,N,
TCG,AGP_RSTMT,AGR,gunzip,1,Y,1,Y,30,N,AGP_SWS_%%%%%%%%_%%%%%%%%_R.dat.gz,N,WEEKLY,RESTATE,Y,GZIP,N,Y,1,|,1,200,210,9,25,,N,
TCG,RGP,RGP,gunzip,1,Y,1,Y,30,N,RGP_SWS_%%%%%%%%_%%%%%%%%.dat.gz,N,WEEKLY,RGP_REG,Y,GZIP,N,Y,1,|,1,200,210,9,25,,N,
TCG,RGP_RSTMT,RGR,gunzip,1,Y,1,Y,30,N,RGP_SWS_%%%%%%%%_%%%%%%%%_R.dat.gz,N,WEEKLY,RESTATE,Y,GZIP,N,Y,1,|,1,200,210,9,25,,N,
TCG,LNE,LNE,gunzip,1,Y,1,Y,30,N,LNE_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,REF_REG,Y,GZIP,N,Y,1,|,1,200,210,5,22,,N,
TCG,PRM,PRM,gunzip,3,Y,1,Y,30,Y,PRM_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,PRM_REG,Y,GZIP,Y,Y,1,|,4,200,210,9,25,,N,
TCG,PRM,PST,gunzip,3,Y,1,Y,30,Y,PST_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,PRM_REG,Y,GZIP,Y,Y,1,|,4,200,210,9,25,,N,
TCG,PRM,PRC,gunzip,3,Y,1,Y,30,Y,PRC_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,PRM_REG,Y,GZIP,Y,Y,1,|,4,200,210,9,25,,N,
TCG,SCH,SCH,gunzip,1,Y,1,Y,30,Y,SCH_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,SCH_REG,Y,GZIP,Y,Y,1,|,1,200,210,1,22,,N,
TCG,OOS,OOS,gunzip,1,Y,1,Y,30,Y,OOS_%%%_%%%%%%%%%%%%%%.dat.gz,N,WEEKLY,OOS_REG,Y,GZIP,Y,Y,1,|,1,200,210,1,22,,N,
TCG,HHA,HHA,gunzip,1,Y,1,Y,30,N,HHA_%%%_%%%%%%%%%%%%%%.dat.gz,N,DAILY,SGMT_REG,Y,GZIP,N,Y,1,|,1,200,210,1,256,,N,
TCG,HHA_RSTMT,HAR,gunzip,1,Y,1,Y,30,N,HHA_%%%_%%%%%%%%%%%%%%_R.dat.gz,N,DAILY,RESTATE,Y,GZIP,N,Y,1,|,1,200,210,1,256,,N,
TCG,HHS,HHS,gunzip,1,Y,1,Y,30,N,HHS_%%%_PDFN_%%%%%%%%%%%%%%.dat.gz,N,DAILY,SGMT_REG,Y,GZIP,N,Y,1,|,1,200,210,5,30,,N,
TCG,HHS_RSTMT,HHR,gunzip,1,Y,1,Y,30,N,HHS_%%%_PDFN_%%%%%%%%%%%%%%_R.dat.gz,N,DAILY,RESTATE,Y,GZIP,N,Y,1,|,1,200,210,5,30,,N,
TCG,BKSC,BKSC,gunzip,1,Y,1,Y,0,N,BKS_HMS_MISSION_TCG_%%%%%%%%%%%%%%.dat.gz,N,DAILY,REF_REG,Y,GZIP,N,Y,1,|,1,200,210,5,30,TCG,Y,
TCG,BKSC,BKSC,,1,Y,1,Y,0,N,BKS_HMS_MISSION_TCG_%%%%%%%%%%%%%%.dat,N,DAILY,REF_REG,N,,N,Y,1,|,1,200,210,5,30,TCG,Y,
TCG,PROCHR,PROCHARS,gunzip,2,Y,1,Y,30,Y,EUR_tcg_pro_char_%%%%%%%%%%%%%%.dat.gz,N,ADHOC,TLOG_REG,Y,GZIP,N,N,0,|,1,200,210,1,3,,N
TCG,PROCHR,PROUPCS,gunzip,2,Y,1,Y,30,Y,EUR_tcg_pro_ean_%%%%%%%%%%%%%%.dat.gz,N,ADHOC,TLOG_REG,Y,GZIP,N,N,0,|,1,200,210,1,3,,N
TCG,PROCHRSTD,PROCHRSTD,gunzip,1,Y,1,Y,30,N,pro_chr_%.txt,N,ADHOC,TLOG_REG,N,,N,Y,1,|,1,200,210,9,22,,N,
