HSC,TRIP,TRIP_TYPE,N
HSC,TRIP,PERIOD,N
HSC,PRCH,PRODUCT,N
HSC,PRCH,TRIP_TYPE,N
HSC,PRCH,PERIOD,N
HSC,MKTSMM,MARKET,N
