HSC,HBSMA,TSVMA,HB_SEGMENT_MARS,N,,100,N,
HSC,PRCHRST,PRCHRST,PURCHASE RSTMT,N,,100,Y,
HSC,PRCHRSTCA,PRCHRSTCA,PURCHASE RSTMT CA,N,,100,N,
HSC,TRIPRST,TRIPRST,TRIP RSTMT,N,,100,Y,
HSC,TRIPRSTCA,TRIPRSTCA,TRIP RSTMT,N,,100,N,
LCD,HOU,HOU,HOUSEHOLD,N         ,,100,Y,
LCD,PCR,PCR,PROMOTION_CALENDAR,N         ,,100,Y,
LCD,TPD,TPD,TIME_PERIOD,N         ,,100,Y,
LCD,STO,STO,STORE,N         ,,100,Y,
LCD,PRO,PRO,PRODUCT,N         ,,100,Y,
LCD,TLOG,BAS,BASKET,N         ,BAR,100,Y,
LCD,TLOG,BDI,BASKET_ITEM_DISCOUNT,N         ,BRS,100,Y,
LCD,TLOG,BNI,BASKET_DISCOUNT,N         ,BNR,100,Y,
LCD,TLOG,ITM,BASKET_ITEM,N         ,ITR,100,Y,
LCD,TLOG_RSTMT,BAR,BASKET_RESTATEMENT,Y         ,,100,Y,
LCD,TLOG_RSTMT,BNR,BASKET_DISCOUNT_RESTATEMENT,Y         ,,100,Y,
LCD,TLOG_RSTMT,BRS,BASKET_ITEM_DISCOUNT_RESTATEMENT,Y         ,,100,Y,
LCD,TLOG_RSTMT,ITR,BASKET_ITEM_RESTATEMENT,Y         ,,100,Y,
LCD,IDC,IDC,IDENTIFYING CARD,N         ,,100,Y,
LCD,AGP,AGP,AGP,N         ,AGR,100,Y,
LCD,AGP_RSTMT,AGR,AGP_RESTATEMENT,Y         ,,100,Y,
LCD,HHA,HHA,HOUSEHOLD_ADHOC,N         ,HAR,100,N,
LCD,HHA_RSTMT,HAR,HOUSEHOLD_ADHOC_RESTATEMENT,Y         ,,100,N,
LCD,HHS,HHS,HOUSEHOLD_SEGMENT,N         ,HHR,100,Y,
LCD,HHS_RSTMT,HHR,HOUSEHOLD_SEGMENT_RESTATEMENT,Y,,100,Y,
LCD,STS,STS,STORE_SEGMENT,N         ,,100,N,
LCD,PRS,PRS,PRODUCT_SEGMENT,N         ,,100,N,
LCD,NON,NON,NONSTD_ARCH TEST,N         ,,100,Y,
LCD,RGP,RGP,RGP,N         ,RGR,100,Y,
LCD,RGP_RSTMT,RGR,RGP_RESTATEMENT,Y         ,,100,Y,
LCD,LNE,LNE,LANE,N         ,,100,Y,
LCD,PRM,PRM,PROMOTION FILES,N,,100,N,
LCD,PRM,PST,PROMOTION STORE ITEM FILES,N,,100,N,
LCD,PRM,PRC,PROMOTION C FILES,N,,100,N,
LCD,SCH,SCH,SCHEMATIC FILES,N         ,,100,Y,
LCD,OOS,OOS,OUT OF STOCK FILES,N         ,,100,Y,
LCD,PRMODTL,PRMODTL,EXPLODED PROMOTION DETAIL FILE,N,,100,Y,
LCD,PRMTN,PRMTN,PROMOTION HEADER FILE,N,,100,Y,
LCD,PRMTN,PRMDTL,PROMOTION DETAIL FILE,N,,100,Y,
LCD,PRMO,PRMO,PROMOTION  FILE,N, ,100,Y,
LCD,PRDCCGRP,PRDCCGRP,PRODUCT CUSTOM GROUP,N,,100,Y,
LCD,PODCGRP,PODCGRP,STORE CUSTOM GROUP,N,,100,Y,
